order_id,review_score,delay_days,delivery_status
1db24bbe4efc4770290d45aba1859d8f,5.0,-19.314027777777778,On Time or Early
63154c299d1199262f60527437e156a5,2.0,-4.002326388888889,On Time or Early
5ce15ec3d65174e3ebfd1d12ee096fb6,2.0,-12.50869212962963,On Time or Early
2b24fab07cfb3ca5b34f71a8b9934fde,3.0,29.87193287037037,Late
de88fdac933df6da5421631550f027c6,3.0,-3.371412037037037,On Time or Early
b5abb8bf256812ff9e3632e72e6e9bc1,5.0,-9.595127314814814,On Time or Early
cfc1cc329b18565c0bdb4aa77d042c93,4.0,-17.285613425925927,On Time or Early
25850021261764efbccacf5e29ed13f7,5.0,-3.2558101851851853,On Time or Early
a3c53273ed47fb96dac35247ea42a371,5.0,-16.19704861111111,On Time or Early
2ad6335dcfe920814c1cb0404c2bbbf4,5.0,-8.160625,On Time or Early
ae30244c8470e653da0ebd82be453b8e,5.0,-16.09107638888889,On Time or Early
40446434c53465a79e399826ce1723bf,5.0,-15.058981481481482,On Time or Early
eb37544121736af22008931c8e3c30c8,4.0,-14.214143518518519,On Time or Early
aaa69c5aba2f6b490490257c4195e5b7,5.0,-1.0494097222222223,On Time or Early
7652fbc918bcb58171f18ea78031a986,5.0,-7.366446759259259,On Time or Early
62ff10e32649e2f8d65d3acf35c67580,2.0,-14.330474537037038,On Time or Early
098e78dea9fc1a1e1e49c220f27dcea4,1.0,-22.26042824074074,On Time or Early
eb28ab50f433eaa5e736e420098ab5bb,4.0,-9.098055555555556,On Time or Early
a6d934d331efb68761bccb25bc87d170,5.0,-19.50306712962963,On Time or Early
84f788243b8e0583367e3a10ceee9457,5.0,-20.093125,On Time or Early
0d8da831bc2c714f49c5f8a7a3c98c3f,5.0,-6.174560185185185,On Time or Early
dfe7353903177f63322383393e2111bc,5.0,-13.182719907407407,On Time or Early
8eb24c188d84ebe158dbca10d4799e47,5.0,-4.483738425925926,On Time or Early
b0328b109f45385c8736506194da39a0,4.0,-16.086099537037036,On Time or Early
9344079d5fbb7dd79af908b7eb667db7,4.0,-3.271898148148148,On Time or Early
9903b060ffcaca9244088e1f834fde2e,5.0,-3.4099537037037035,On Time or Early
ee8bf4127ce5d16fe9b6e5a9a58a17e4,4.0,-27.247905092592593,On Time or Early
2565582c3ffde36251dbe19595831796,5.0,-10.250648148148148,On Time or Early
f34699737a8024355fb671195506a38e,3.0,-10.45974537037037,On Time or Early
17229fc3b255deaf774bd892c1673951,2.0,-21.195266203703703,On Time or Early
65fe7f2628dd3b6f2d27c15d098517d7,5.0,-1.3048148148148149,On Time or Early
4aaaefa45fefe779e9ab924f17eb4999,4.0,-13.230115740740741,On Time or Early
9ac9cdfc539eaa872e8d0c652d660e6b,5.0,-20.14951388888889,On Time or Early
bfed0a7badf0fead6a8afff1f945ee51,5.0,-19.079247685185184,On Time or Early
4efbb5172eeaa8a9dd5a9483cfae3637,4.0,-10.132835648148149,On Time or Early
1150c73ca4c9c78e59170256f8b93e16,5.0,-17.351550925925928,On Time or Early
e75d059453904de3d7f754515669b3e7,5.0,-8.101689814814815,On Time or Early
56d77d50d54aa1f038e28f269311b4d3,5.0,-14.14787037037037,On Time or Early
8f50cc58ca77e14764fb138fcbde2b5c,5.0,-0.2835416666666667,On Time or Early
d9ca61396a9cb4e2dc88b06f7fc8df70,5.0,-14.192743055555555,On Time or Early
aa4bd1aa4ff7249ea156343f704478a0,4.0,-18.146851851851853,On Time or Early
2cbc46ff3ce1f5fb3c5ccdce7157b8fb,5.0,-15.13295138888889,On Time or Early
c617d0b68da07a11637ca641f467fb9e,5.0,-10.34462962962963,On Time or Early
87cf2adfb8afa786cac2d49bab89d389,4.0,-1.5023032407407408,On Time or Early
f8bae43b5bec9eb0d3ae12b8d3b72884,5.0,-12.335358796296296,On Time or Early
5dd92537254a116aef59638c895dc4c4,5.0,-16.00976851851852,On Time or Early
14f1fe61fec0f60c84af122793ddf0f9,5.0,-16.30386574074074,On Time or Early
1ddb26b7e0414dad836e1a828c8ecfde,5.0,-12.355798611111112,On Time or Early
2787b157e624680cffc26163900e2543,1.0,-9.119641203703704,On Time or Early
87a99c9be1a72ccd14a90ce72e2544c3,4.0,-10.46681712962963,On Time or Early
18af086e1527bd81145db05cf74a0188,4.0,-12.39761574074074,On Time or Early
fb76ca91d6aa4a18429f91a8991355c9,4.0,-26.612731481481482,On Time or Early
9ea96fb95e4f5580a50a0dca1e9ae212,5.0,-8.139837962962963,On Time or Early
54243ef50fa7c7f650224a26f43bb90c,5.0,-22.018935185185185,On Time or Early
b362e77722405d304dc6fb5947ea3bea,4.0,-1.160949074074074,On Time or Early
a257a1b730eacbbf17f67bfd45703f8f,5.0,-17.522314814814816,On Time or Early
304c4a8ef20139552992b5377ef4a113,5.0,-12.15013888888889,On Time or Early
188f31b5ce7e58114dc03f7d6289f9a4,5.0,-10.242291666666667,On Time or Early
ae86d34df00588adb32b46f5019f7516,5.0,-7.223159722222222,On Time or Early
f0e74c12ef7d4fd25bec19ecddee5438,5.0,-13.174351851851851,On Time or Early
3399f91082946658c51c68a6562560ff,4.0,-12.519583333333333,On Time or Early
0e2783bb1c680d7ff6b56a267982e44f,1.0,-11.439722222222223,On Time or Early
e133484bb56ab62cab0d3f31517d28be,4.0,-10.316979166666666,On Time or Early
4464462d945bc41b8b7cc74d04722969,5.0,-14.31074074074074,On Time or Early
03f4f8149c605fb477250ac94f70c0cc,5.0,-1.2996064814814814,On Time or Early
205214f7f27b2cea7e82fb18e87a9369,5.0,-12.265277777777778,On Time or Early
ac6c9728a9a697625d944597f41b8387,4.0,-11.178009259259259,On Time or Early
5c7932e52b3c1515dbad06328d81d6fa,1.0,-20.119282407407407,On Time or Early
243fd4d4dbddf371c229a0122ac3e661,4.0,-4.059756944444445,On Time or Early
0f3827e8b786c3d934c0863c1690603d,4.0,-19.324872685185184,On Time or Early
553b504826f11364a11e938375721a61,5.0,-4.141388888888889,On Time or Early
bfdc35e6060f9b6cd2227b660dfc3b70,5.0,-8.283217592592592,On Time or Early
e1b7f8eb9bb3d4ba1c2e244574a71647,5.0,-5.137233796296297,On Time or Early
be382a9e1ed25128148b97d6bfdb21af,4.0,-7.146689814814815,On Time or Early
745d2763c76bb75f1267554899ed96da,3.0,-26.554108796296298,On Time or Early
2da95ed34624aa01afbd04c55751b73e,5.0,-10.174375,On Time or Early
d5ba4800b58a75d721450cb4ce724015,5.0,-8.159027777777778,On Time or Early
070a5949c100efc1ad56b852f5a278d0,5.0,-1.3627777777777779,On Time or Early
445a17ac1fde5a5ac27faedc9b38318d,2.0,-12.337905092592592,On Time or Early
5ebe913dc009bb2798496dd85fc352bc,5.0,-31.083993055555556,On Time or Early
94f23feb252cda8e4bf2380428a1c42f,5.0,-11.111840277777778,On Time or Early
ba117be14faa7ae140a5f8139304e2b6,1.0,6.563877314814815,Late
dd74aa86ac49c4818ea173b6a376d8de,4.0,-2.136574074074074,On Time or Early
f94e7fe62953e889ccdc4af045dbe8f0,5.0,-20.116712962962964,On Time or Early
802e3d87f22a8d09eb0248bfcd916f28,5.0,-16.361342592592592,On Time or Early
7f6587c574937c14c8152bfa42b2312c,5.0,-19.244050925925926,On Time or Early
e9df4254faf2fe70bfbff4c0abe4fb7c,4.0,-12.522164351851853,On Time or Early
b886aff8576c2f1f035c507ba7fd6a9c,4.0,-19.09320601851852,On Time or Early
323d47b2350119b2f1da2f6fe63e1e73,1.0,-28.247233796296296,On Time or Early
9d4c08e426c35fb1583e031f8dbacc93,5.0,-11.387361111111112,On Time or Early
fc7e6d607ce832df24d06b153b3a6c1e,4.0,-20.033194444444444,On Time or Early
30a08f0074bc43c8284b61015a6c530d,1.0,-37.20835648148148,On Time or Early
a70e2a7c5779986b66893322855c4932,4.0,-1.3034953703703704,On Time or Early
616c234744893b4411f6e056de1b0699,5.0,-10.559247685185186,On Time or Early
807e1137296f0952dc5038aadf9d1f76,2.0,-7.230763888888889,On Time or Early
2b500c112e920c97340e29545b8968bb,5.0,-19.347800925925927,On Time or Early
8f6113583cb848cc612f68992c04190e,5.0,-10.521620370370371,On Time or Early
800287d237dce4a18b42741b52bd4390,5.0,-19.38798611111111,On Time or Early
c92a1e5ecc2f42594b4c40567e387039,4.0,-12.060393518518518,On Time or Early
6b361f3f4c4dbef6a4e3e6c027eacfc0,1.0,-6.210601851851852,On Time or Early
a6550e6c4d9f43e105efa45bec3bc70c,4.0,-7.996585648148148,On Time or Early
c4370853d53cbc18c52134cde35e2696,5.0,-12.990914351851853,On Time or Early
5f9c46986c8990debd941ac4f936e95d,5.0,5.010219907407407,Late
48d0293985d532c653f5d41dbf977030,1.0,-8.480983796296297,On Time or Early
63c5f492ab4ee6c249acbb4cff61ae3f,1.0,-27.342314814814817,On Time or Early
fca9e6e37a25eabc4dead1228fca9d27,4.0,-16.982511574074074,On Time or Early
3186a30019c9df27f9af586386ac5734,4.0,-7.455324074074074,On Time or Early
94faf92860aca2dd583802d6673fd794,5.0,-9.101828703703704,On Time or Early
7a3b7acfc934ff1d78118bc04bbcad7c,1.0,-9.239976851851852,On Time or Early
e43062fd260607596c8e02e5c12081e5,5.0,-5.049675925925926,On Time or Early
670ad1c6fd20977956e8ee2e09f92baa,2.0,-8.23738425925926,On Time or Early
37fc44460574b368fe7933c6ae98f224,5.0,-8.216759259259259,On Time or Early
0c51264bdcbe5893081232bba640dba0,4.0,-17.144074074074073,On Time or Early
77ad790bc77b40f61485833a46bb6968,5.0,-1.128449074074074,On Time or Early
a3fd818adac1f20a4a2abdd98532932a,4.0,-18.709664351851853,On Time or Early
da48ff98ca6bec2aa39f5cce1db9f04b,5.0,-8.178587962962963,On Time or Early
dbd7699191343e1c3f7a879f92dda7a7,5.0,-20.130810185185187,On Time or Early
4b12f358f41e11521989fd788736079b,5.0,-12.188854166666667,On Time or Early
5fbe345aed80ac57d0b62228823c9074,5.0,-6.165046296296296,On Time or Early
6fed61864e73f5457549fa69ad7c88a2,5.0,-16.171574074074073,On Time or Early
26e7606527e710486939428227c703cb,4.0,-7.398020833333334,On Time or Early
d066a1b39a2761019f3109572b3b0db8,4.0,-34.02476851851852,On Time or Early
54623479e83b4d90c3a3087c34a95187,5.0,-6.241851851851852,On Time or Early
a3c3508e603e9411b2b69972993bd079,5.0,-21.167164351851852,On Time or Early
5bd56b595a9879fb7f67ae6253450883,4.0,-23.414074074074072,On Time or Early
e760819ccdf8e117a260fa50842b4832,5.0,-22.01619212962963,On Time or Early
0987ca7d6618e8d1a3bcc49207d6f713,3.0,-1.4321412037037038,On Time or Early
4c3797c712aa273fcc2d7e7a07c39703,5.0,0.6318981481481482,Late
8ce19cd80af40e6cb55f3e3abdc5a5cd,5.0,6.596446759259259,Late
0fa7d9917a1ee1293fb2207496213d1e,4.0,-4.157523148148148,On Time or Early
b80fc8c055d4c16d2b52eccba884d820,5.0,-2.097824074074074,On Time or Early
59c9e621836ee96aae58f8bc81261483,5.0,-4.203078703703704,On Time or Early
1f7e72019fe94655c9b15feae3c2b2b5,5.0,-1.2257291666666668,On Time or Early
22cc2d04975ea9d1495ff837953418c3,4.0,-16.187407407407406,On Time or Early
9be13dab83e8c1e6b39d8457313620e9,1.0,-0.35497685185185185,On Time or Early
02c5426a54d34d28a32088cf69167730,5.0,-12.348703703703704,On Time or Early
2b80b437f46eb3a17b0f3f1c8cda28b4,5.0,-11.219085648148148,On Time or Early
bf93a9c9cc2879163c62f43f8fb70cec,5.0,-16.22050925925926,On Time or Early
18a1c68dfdce96e96b0faf031deb6b67,5.0,-10.201226851851851,On Time or Early
e6acc02d71b1678caaab70ff2555ad3c,3.0,-8.420613425925925,On Time or Early
d194fbbc2e37d685b6adbf21897ed49d,5.0,-12.380752314814815,On Time or Early
d0a4948ce19a51837d5e24c26ab83d76,5.0,-40.61453703703704,On Time or Early
068254dc0ecdb91d62f52c658b4dd09a,4.0,-25.180081018518518,On Time or Early
6a9ea3a6a0a791f6c34b8145d6cbd42a,5.0,-4.151921296296297,On Time or Early
3cd82d2cfb48466fdfcb8594444e211d,5.0,-14.112604166666667,On Time or Early
8759d467df07f1bc2c4593e411959c84,5.0,-7.173900462962963,On Time or Early
7acbd2fcb6adc4f13a4e2d01209a956b,5.0,-10.369918981481481,On Time or Early
1b4130478aee169922ebb0b0a9ef919c,5.0,-12.070520833333333,On Time or Early
8f1081aa8dd337d944a4f2eddb4671ab,5.0,-10.428402777777778,On Time or Early
921ccf9b5f8379e9262fabe9b953c55e,3.0,15.682291666666666,Late
dcce4dc9b3288010ed361a5fc33471b7,5.0,-18.489375,On Time or Early
c913512a7fa84d29251cc036c4bdcd6a,3.0,-13.567708333333334,On Time or Early
4455bffefa49b2524e0291440b78b02d,4.0,-20.21440972222222,On Time or Early
a89ce8c685a2a028d1ad3ae1b5df18d6,3.0,-4.981423611111111,On Time or Early
b18b5fde5616ba3978e71483cf648a26,1.0,-17.036608796296296,On Time or Early
05afef1c185862cab9062b322ff25cc5,4.0,-13.11744212962963,On Time or Early
3e4e46d0c15b204178fc5dea7c9644de,5.0,-7.4593287037037035,On Time or Early
08ea0cc26c8036f1c6c510e72f468000,5.0,-13.203460648148148,On Time or Early
1b546846285271f61f42bf2954352172,5.0,-14.566805555555556,On Time or Early
5fbf5069e1db9d79733184b67a576c4d,5.0,-23.633680555555557,On Time or Early
8e1b263d5e8ddea4e42b96cc5fb0edc2,5.0,-35.182870370370374,On Time or Early
491f5fabbd1c4d86ab4ae7a2024d7368,5.0,-7.121875,On Time or Early
ad017ea4537bcf364b841c9160b0fa51,5.0,-0.2709375,On Time or Early
12e253a6a65d9b9dc662a314f8c72fae,5.0,-6.304085648148148,On Time or Early
7797e37c568b84182c813b9b2492b384,5.0,58.660868055555554,Late
0d45ab2386ccad30dbd572201b2a70c9,5.0,-1.2155324074074074,On Time or Early
d90bb9bb62261c6f02505180307b479b,4.0,1.7791898148148149,Late
185bb8598892fb8715f771ea136623d1,1.0,29.75886574074074,Late
c9a956d415a86a5a0c354e2032b4e502,5.0,-6.232592592592592,On Time or Early
f4d751641e56be2627108a93641f82f3,5.0,-8.338298611111112,On Time or Early
18898a06fcd1e440c28bd18943ea0e92,4.0,-20.539710648148148,On Time or Early
8535f60f13f03d9f0bc91ed113bb43aa,5.0,-27.146747685185186,On Time or Early
419de35b9f49a3e9822b8f09116cdea2,1.0,-11.338738425925927,On Time or Early
10a6476d4339a6b5f323db3d2357de52,3.0,-28.531875,On Time or Early
806d216eec8cb41183d2e3d52924e238,5.0,-15.084247685185185,On Time or Early
098fa8e236952567d948321ee4684854,4.0,-20.371574074074076,On Time or Early
82f02c0da2c53bc9eb14dcfd74038ada,5.0,-9.137314814814815,On Time or Early
2e212e37333cf24f1acef20a298f38c6,2.0,-1.279201388888889,On Time or Early
8caa567c51464790f627a3c95e73c0d9,3.0,-3.3383564814814815,On Time or Early
7385577575de1767a08ee7b11fb6d4af,1.0,-11.567013888888889,On Time or Early
2675ecabc45ddcd345d336466c416b34,5.0,-20.05704861111111,On Time or Early
1c45c55e5f8cc9e68b699930b8a4d8dc,4.0,-20.27775462962963,On Time or Early
6725e06b0845f932b78f46292e937422,5.0,-28.111840277777777,On Time or Early
19230cac8f45f89fc992b4048422b72e,4.0,-12.221180555555556,On Time or Early
0f0da37d4b99bfd602829ae5992b2d57,2.0,-13.376597222222221,On Time or Early
790e5c5eb160ea3d606d62c2187b3e6b,5.0,-2.2207060185185186,On Time or Early
a748ecf209b624243632301df6c0fb6b,1.0,8.967627314814814,Late
eae56efa72774fecde3f265b1fd74e01,4.0,-15.36736111111111,On Time or Early
2799a10e833b3292c509a981e273c4ef,4.0,-6.156446759259259,On Time or Early
bef79681fbe33b2789095e966c159563,5.0,-14.300625,On Time or Early
a3909608536539d6055e808cbc73894f,4.0,-6.223958333333333,On Time or Early
7aafb86390ae18841bfb241252b7ee45,5.0,-4.008634259259259,On Time or Early
6f160d3d9d471193fdc5aa47198ce815,5.0,-13.168888888888889,On Time or Early
0c9f9c0fc3c5d9e40e88bbb5910042bb,5.0,-5.211412037037037,On Time or Early
194d5589bc5b36954c06e5d34e41f03d,5.0,-12.432002314814815,On Time or Early
8d2484db47799c849ab089ebaa4909c8,5.0,-12.384155092592593,On Time or Early
1a57b61de931e82f09abf18a41271ac0,1.0,-30.994733796296295,On Time or Early
680c07899bf40cd24cbf3e97b9bd7052,5.0,-22.376967592592592,On Time or Early
774d6deaa500cd320bc530530c44ea0b,4.0,-8.194456018518519,On Time or Early
e0dd67b48e84e3b67c3fa5ad0b31bc44,5.0,-10.405266203703704,On Time or Early
b911d4e5f41ef43f44dd355ef2b77382,4.0,-6.232777777777778,On Time or Early
f442e8ce7252d20139480cdb55291b5c,5.0,-0.19375,On Time or Early
b922c642dfb5ebad3b03394bd2ac0b61,5.0,-6.288217592592592,On Time or Early
c71b9252fd7b3b263aaa4cb09319a323,4.0,-2.0636574074074074,On Time or Early
ecd1661658d34312cf9ac2bf34ba3b6b,5.0,-24.45929398148148,On Time or Early
fa2925bdbb799073bec7b6fe2bd88a1b,4.0,2.704108796296296,Late
654782d40981f50f850136dbdf11b783,5.0,-6.1480092592592595,On Time or Early
dd804880e8bbe570f05a48fe008632e2,5.0,-13.070266203703703,On Time or Early
9cde7398ead60380bf2289455b2d8dec,4.0,-17.512280092592594,On Time or Early
100ebf8fcba296158a4021a35cfa1bf8,2.0,0.7663773148148149,Late
12d17826f8fd792f6af768cda051ff77,5.0,-10.254097222222223,On Time or Early
5fb33bff8f41b3adeec3852d10c5f9fb,5.0,-7.333217592592592,On Time or Early
56fcb6d24acb1b94dd4492f663187b69,5.0,-27.122777777777777,On Time or Early
a3be501a8812439658c3fc6bd155881c,1.0,-16.078773148148148,On Time or Early
c3dc9e818772dba4ee8082d999b9982b,5.0,-32.25184027777778,On Time or Early
1d0288c49db00e00965c4d82d464f61e,5.0,-11.932928240740742,On Time or Early
4a3c3165d36ab4ae894bebc33c199af9,1.0,-4.68431712962963,On Time or Early
3d823294391810fe4c1cd13b5d513587,5.0,-10.231319444444445,On Time or Early
832c7364e0bee77d8763a327983c1b8a,1.0,-9.172337962962963,On Time or Early
02e8498a91ec0e72dfaff47b27c805a3,5.0,-24.47085648148148,On Time or Early
1c7b6d63329bdc850ffdb1a9ad6d6ded,5.0,1.8069444444444445,Late
03d0e68d9f396f3c4e69dbbb0abc3564,1.0,7.794548611111111,Late
1f43faaaec9d571cead8f6591ff97315,5.0,-12.321631944444444,On Time or Early
eae46740151daff6420b7acc4a9348f9,4.0,-12.467222222222222,On Time or Early
41601ce3031e924168afb94d2758f80a,5.0,-13.981631944444445,On Time or Early
b857022c441c749e56d9722e49382a9a,4.0,-8.184976851851852,On Time or Early
264a3a8f5e888009fe47b3b3230db4fe,5.0,-24.154872685185186,On Time or Early
0e6fbe6b74c3fbd8ae67a714d0960334,5.0,-7.371493055555556,On Time or Early
c9c382f83e175303a797ca7de7240679,5.0,-7.139826388888889,On Time or Early
d47c3e59ac03430c6e743c61f7e6bb6c,5.0,-11.37662037037037,On Time or Early
4c5d211b472b4169ab861de4517d16a0,4.0,-7.234120370370371,On Time or Early
bbf8379df25b807eb1dabc84d060f8a2,5.0,1.3903703703703705,Late
e2eefd0600a39b014ea34b3f4196d261,5.0,-13.188587962962963,On Time or Early
0ee8b349c2365dd4a396a819fc586cc1,5.0,-24.217372685185186,On Time or Early
af2822be6a722a21405c9aba959a9968,5.0,-35.15296296296296,On Time or Early
eb0569e6b5aa37069775f4c0b4609104,5.0,-13.050787037037036,On Time or Early
71394edb269e67b8431cc1c355cc53df,1.0,-36.40084490740741,On Time or Early
59fa27082bb77c5dbd8a6568f3b34380,4.0,-26.371747685185184,On Time or Early
2b124ad880bc7d6eb045e056c3e68449,5.0,-11.852546296296296,On Time or Early
04ff62d0684a80831afbdc2f6e56259f,3.0,-11.000810185185186,On Time or Early
c87e33940b3c077af4e6fbaa166e54bb,5.0,-15.183900462962963,On Time or Early
1f70d88d8d6e9880a9e50ee78420c24c,1.0,-25.34644675925926,On Time or Early
cc129041e3294026c267be4f2d551fff,5.0,-9.060590277777777,On Time or Early
55c784ded75d252ba646536f7e8506b5,4.0,-7.382083333333333,On Time or Early
1c6f522187684a43d8e63af5fa10ef9d,5.0,-13.33664351851852,On Time or Early
28d07cf52af4d36587d0347032cebdfd,4.0,-17.223900462962963,On Time or Early
ed6a5bda2bc5622a2aa6c590eb109444,5.0,-32.26929398148148,On Time or Early
0f213d7015dad47737aecd4d7403f919,1.0,9.00349537037037,Late
b3f4315fb36e8dee48aee5a92e674f64,5.0,-23.99310185185185,On Time or Early
f4da7d0ac805794a8e666416f2c20f60,3.0,-12.26162037037037,On Time or Early
2b28c958aceae6cdb1ba4ad008963b78,5.0,-15.634305555555555,On Time or Early
03952349aca310eeba691019501388de,4.0,-2.0966666666666667,On Time or Early
8486f414a491ce27cbb5e501739d2d04,5.0,-8.459722222222222,On Time or Early
ffc4072a9ea36a3341efa25b69c449eb,5.0,-6.247800925925926,On Time or Early
41713846ac2af0e189ba1b8ba8288e64,5.0,-13.54712962962963,On Time or Early
a61449ea71960d5092cbe8762cd53620,5.0,-7.151365740740741,On Time or Early
2db8bb66bd5b7b1777d5b5729843ff03,4.0,-8.546064814814814,On Time or Early
c78b50d1c5ddfed2a5394dd0e90c4e99,5.0,-5.133657407407408,On Time or Early
40af1ae902bbec62efba703b0fc0e8ea,5.0,-15.152939814814815,On Time or Early
5ce13e60c6c8f2bad1ea6a41c2b6451f,5.0,-8.417430555555555,On Time or Early
ca67ed4e41d10ddfede1632c9ccc1c8b,4.0,0.7173263888888889,Late
5f388b746633707438472151bf468e6f,5.0,-14.1459375,On Time or Early
74ad5ac7e3d4f54b5c3796fd7cda5ea2,4.0,-8.189108796296296,On Time or Early
e39b1c0568bb5cbcb35d685fc1185634,5.0,-4.18619212962963,On Time or Early
c323f00d4d5c7dd40983179c0ca14894,4.0,-9.950127314814814,On Time or Early
53a2fc4e276fa45a7962cec897d2bc89,5.0,-13.06556712962963,On Time or Early
a2b510cbf99b001ef7b7a9aacc9789a8,5.0,-1.265648148148148,On Time or Early
012f29911fcd2f1209d937741a6bbc6f,5.0,-13.510590277777778,On Time or Early
ebe8e5e35f85b19e3b8132a054bbf523,5.0,-23.009386574074075,On Time or Early
814707e8df2523bcaaa907ccf2509212,5.0,-11.990543981481482,On Time or Early
a5283d6db4848796b9bea944339d2dca,5.0,-22.47304398148148,On Time or Early
4defd3e3fe1a6db61afe4ebd7b0fda3a,4.0,-13.301574074074074,On Time or Early
277652d641a561b871127afe3f44b952,5.0,-20.1684375,On Time or Early
fe808fc011ee4ae41f2ed8d1d52b6670,5.0,-27.973472222222224,On Time or Early
c5a2f330a53172144cc43fba697c2e8f,4.0,-30.42796296296296,On Time or Early
410ca45d84f47d06fba1e4476a10b392,5.0,-29.422233796296297,On Time or Early
48e816000dabe8c0fa48760793be1be1,5.0,-14.208506944444444,On Time or Early
8065c72fce26b871dcba7ef49bebfa48,5.0,-9.272916666666667,On Time or Early
b0247f256d2486d4cb5f3bf93dd84eb4,5.0,-35.438402777777775,On Time or Early
7527dc48e587e3cc2071e727f32a2610,5.0,-33.0147337962963,On Time or Early
50bfdb0627807130b8f989106c985a75,5.0,-26.966458333333332,On Time or Early
ddc3b6d5a6e5e69a831ca246a5eefce0,4.0,-13.125868055555555,On Time or Early
27b01bbc397d9282e115008e0d914f2c,3.0,-33.43876157407407,On Time or Early
b1a79ef890283bdf9f95a4a4ef07f4f5,4.0,-12.073148148148148,On Time or Early
e52c9dfec957c503bed5d050a39c740f,3.0,78.08141203703704,Late
377495cc02054f98a51667ad0e5a3933,5.0,-11.164664351851853,On Time or Early
2f43e00527fc0602c116560861680ecd,1.0,2.881782407407407,Late
793d6cba27a505c143022119b8f313f8,5.0,-11.201689814814815,On Time or Early
40d8fa0e0533d4f1e5e5fe1cbcca3739,5.0,-5.0177199074074075,On Time or Early
67751830e2d59234b32c89aa419117d2,5.0,-20.049317129629628,On Time or Early
d9f4838ea42729e0b08088b15492477b,5.0,-12.196099537037037,On Time or Early
63c97617b533cbeb9d57b0f1e8d88adb,5.0,-25.557719907407407,On Time or Early
331b367bdd766f3d1cf518777317b5d9,1.0,-17.150844907407407,On Time or Early
80759217e6015f8b5a0582f6f216bb09,3.0,-16.334074074074074,On Time or Early
b84fe8a21d1d5e8f5dad9065cd163305,4.0,-21.428171296296295,On Time or Early
3db332b439966561ec7ce3123bfccefb,3.0,-6.495173611111111,On Time or Early
cd237ee594c1e46dd6a74724995d4a65,5.0,-8.21351851851852,On Time or Early
7a7ce47ebeac8469117cd0b044c03d1b,3.0,-19.151550925925925,On Time or Early
cf7a335e516a91cbb3a5080561ca28be,5.0,-10.215277777777779,On Time or Early
0c28b673ceff9e07c5de4539bb0d4ed2,5.0,-19.309768518518517,On Time or Early
c1ca4dea0d87cd383f5790fa7a5bd78f,5.0,-10.267604166666667,On Time or Early
425a576f4dbce35f760bff4c6d50015a,5.0,-9.20412037037037,On Time or Early
a2f8f44bc77354a5f4e5bc4a14573d58,4.0,-13.630347222222222,On Time or Early
a199f382a03b7dc25c0dbecbf862d8ab,5.0,-13.237569444444444,On Time or Early
3c7e4eeb2c6c14762f90616740515e92,5.0,-13.144328703703703,On Time or Early
98887ed2917a8ed8181ea225dc24318d,4.0,-12.242280092592592,On Time or Early
aacd30f6c2d18d29984752cb2a7e193c,4.0,-7.883101851851852,On Time or Early
43c0f811c247046c30643b3c1f3c3e69,5.0,-24.431296296296296,On Time or Early
2a94e7d7579b7452fd58d7d93edeb4f7,4.0,-17.186180555555556,On Time or Early
fc5f33467c57b2d2ea8571e3bdbdf3fb,5.0,-11.437789351851851,On Time or Early
f1dc649e1ea6789e7eddbdaf40aaddb1,5.0,-18.153645833333332,On Time or Early
bca438a94b0b58bd0f7a15666e522042,4.0,-9.221770833333334,On Time or Early
6c3b48207e30c29cf9d521795daaa5e7,2.0,-10.171655092592593,On Time or Early
a9493527e59e8341b49a5d0a41b0623b,5.0,-11.417731481481482,On Time or Early
445aaad4cce346818af0ce07050bf4fa,1.0,-8.435277777777777,On Time or Early
752b8f7e6ea0235e3f33865ae8c854d8,5.0,-2.304525462962963,On Time or Early
7ad731edc5a78a06b65ed2574a68ec95,5.0,-14.339583333333334,On Time or Early
e11ba7fd8fe0728dcd89efddcda9fb11,5.0,-18.448483796296298,On Time or Early
42d0d6be3900c1f50190096f216695b1,5.0,-6.357824074074074,On Time or Early
fc566691ba1c7e356bdaa1d5785779df,4.0,-21.23689814814815,On Time or Early
a2fb909612baaffa7ffa754be0db303f,5.0,-21.360324074074075,On Time or Early
1ea3da4089dbf00ee630fbf1f77de978,4.0,-13.11167824074074,On Time or Early
b00853fe8ddc3b34dd00f0054914241f,5.0,-12.407314814814814,On Time or Early
dbf76ef1323584fa387945f83b324534,5.0,-6.379467592592593,On Time or Early
1ca2f6afe6ba0ec0172d795f09cd06c2,5.0,-10.408287037037036,On Time or Early
2631dba338efbcea9c3ace77ce210c01,5.0,-24.433391203703703,On Time or Early
061c97a9bd7911f9d2031e1b820c344f,5.0,-6.563935185185185,On Time or Early
0e6601766fd993333199b539b66f215a,4.0,-18.56659722222222,On Time or Early
ac3ae04e5a2751b8cfd9baaa3dc58638,5.0,-7.268784722222223,On Time or Early
9263d44e38972f77bc8c17ad8c063fa1,1.0,5.9525347222222225,Late
b830a4b74c882c5439267917c3789337,5.0,-13.342372685185186,On Time or Early
1d0ec3f28fc4f0dfe429d70f0f2acf7f,3.0,-8.27050925925926,On Time or Early
3e32d369b9dbc9c416fd67b85e7c4ba9,4.0,-17.26826388888889,On Time or Early
64c0c5937e0922b1d2f1124087499646,4.0,-23.318136574074074,On Time or Early
